ALO Lidar Data on 20190701

UT (hour) for each column
  23.4000   23.5000   23.6000   23.7000 
Altitudes (km) for each row
   80.000    80.500    81.000    81.500    82.000    82.500    83.000    83.500    84.000    84.500    85.000    85.500    86.000    86.500    87.000    87.500    88.000    88.500    89.000    89.500    90.000    90.500    91.000    91.500    92.000    92.500    93.000    93.500    94.000    94.500    95.000    95.500    96.000    96.500    97.000    97.500    98.000    98.500    99.000    99.500   100.000   100.500   101.000   101.500   102.000   102.500   103.000   103.500   104.000   104.500   105.000   105.500   106.000   106.500   107.000   107.500   108.000   108.500   109.000   109.500   110.000   110.500   111.000   111.500   112.000   112.500   113.000   113.500   114.000   114.500   115.000 

Na Density (cm^(-3))
Vertical Wind (m/s)
  -999.00   -999.00   -999.00   -999.00 
    -6.94   -999.00     -8.67     -4.51 
    -9.85     -3.34     -6.31     -4.29 
    -9.93     -5.98     -5.93     -5.21 
    -9.77     -9.22     -7.27     -6.51 
    -8.17     -8.31     -8.18     -7.08 
    -6.85     -6.12     -7.94     -8.87 
    -4.74     -4.98     -6.49     -7.52 
    -1.28     -3.75     -5.21     -6.64 
    -2.24     -3.30     -4.92     -8.39 
    -2.89     -4.18     -4.15     -7.11 
    -2.36     -2.46     -3.48     -7.68 
    -2.88     -1.72     -2.93     -7.22 
    -3.32     -3.75     -2.48     -5.11 
    -2.70     -4.09     -2.27     -4.14 
    -0.93     -1.26     -0.47     -3.83 
     0.53      1.14      1.11     -2.25 
     1.01      2.06      1.03     -1.47 
     0.96      1.74      1.16     -3.43 
    -0.09      0.27      2.06     -3.48 
    -0.83     -0.51      0.71     -4.51 
    -3.38     -0.86      0.26     -4.08 
    -2.53     -0.40     -0.50     -4.27 
    -1.06     -0.62     -0.44     -3.78 
    -1.11     -0.92      0.62     -3.53 
     0.34     -0.72     -0.89     -5.57 
     0.80     -0.64     -2.11     -6.41 
    -0.85     -1.62     -2.27     -6.31 
    -1.91     -2.48     -1.20     -4.76 
    -0.34     -0.71      1.16     -3.93 
    -0.24     -0.07      2.83     -2.53 
     0.48      1.27      3.06     -0.74 
     3.46      2.30      3.76      0.62 
     3.65      3.83      5.06      1.89 
     3.65      2.76      5.17      2.32 
     2.34      1.11      5.70      2.84 
     1.97      3.52      5.51      1.17 
     1.95      3.65      5.25      3.45 
     3.66      5.41      7.30      1.40 
     3.69      4.56      5.30     -0.14 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
  -999.00   -999.00   -999.00   -999.00 
